Tue 02 Dec 2025 16:42:14 IST

SLURM_JOBID:		 8558375
SLURM_JOB_NODELIST:	 ise-6000-05 

configuration parmas running: problem_type=bbob es_algorithms=PGPE,ASEBO,Open_ES,SNES,Sep_CMA_ES,CMA_ES,LES,DES
Successfully loaded: sphere
Loading Problems ..:   0%|                                                                                                                                        | 0/24 [00:00<?, ?it/s]
running the experiment ... [../../results/BBOBProblem/sphere/PGPE_500_10000/0]
Generation 100 | Best fitness (Train): 115259.30 | Best fitness in generation (Train): 115259.30 | Mean fitness (Train): 115456.73 | Mean fitness (Test): 115156.77
Generation 2300 | Best fitness (Train): 110.07 | Best fitness in generation (Train): 110.11 | Mean fitness (Train): 113.04 | Mean fitness (Test): 64.86
Generation 2400 | Best fitness (Train): 108.38 | Best fitness in generation (Train): 108.62 | Mean fitness (Train): 111.47 | Mean fitness (Test): 65.98
Generation 2500 | Best fitness (Train): 106.57 | Best fitness in generation (Train): 106.86 | Mean fitness (Train): 109.33 | Mean fitness (Test): 66.35
Generation 2600 | Best fitness (Train): 104.77 | Best fitness in generation (Train): 105.11 | Mean fitness (Train): 108.18 | Mean fitness (Test): 67.66
Generation 2700 | Best fitness (Train): 103.42 | Best fitness in generation (Train): 104.61 | Mean fitness (Train): 106.93 | Mean fitness (Test): 68.47
Generation 2800 | Best fitness (Train): 102.59 | Best fitness in generation (Train): 103.43 | Mean fitness (Train): 105.90 | Mean fitness (Test): 69.45
Generation 2900 | Best fitness (Train): 101.26 | Best fitness in generation (Train): 102.19 | Mean fitness (Train): 104.59 | Mean fitness (Test): 69.84
Generation 3000 | Best fitness (Train): 99.83 | Best fitness in generation (Train): 101.04 | Mean fitness (Train): 103.07 | Mean fitness (Test): 70.17
Generation 3100 | Best fitness (Train): 98.77 | Best fitness in generation (Train): 98.77 | Mean fitness (Train): 101.56 | Mean fitness (Test): 70.18
Generation 3200 | Best fitness (Train): 97.74 | Best fitness in generation (Train): 97.74 | Mean fitness (Train): 100.28 | Mean fitness (Test): 70.37
Generation 3300 | Best fitness (Train): 96.76 | Best fitness in generation (Train): 97.14 | Mean fitness (Train): 99.00 | Mean fitness (Test): 70.42
Generation 3400 | Best fitness (Train): 95.35 | Best fitness in generation (Train): 95.70 | Mean fitness (Train): 97.75 | Mean fitness (Test): 70.52
Generation 3500 | Best fitness (Train): 94.48 | Best fitness in generation (Train): 94.84 | Mean fitness (Train): 96.60 | Mean fitness (Test): 70.65
Generation 3600 | Best fitness (Train): 93.19 | Best fitness in generation (Train): 93.95 | Mean fitness (Train): 96.29 | Mean fitness (Test): 71.46
Generation 3700 | Best fitness (Train): 92.88 | Best fitness in generation (Train): 92.88 | Mean fitness (Train): 94.94 | Mean fitness (Test): 71.17
Generation 3800 | Best fitness (Train): 92.03 | Best fitness in generation (Train): 92.56 | Mean fitness (Train): 94.17 | Mean fitness (Test): 71.39
Generation 3900 | Best fitness (Train): 90.94 | Best fitness in generation (Train): 91.55 | Mean fitness (Train): 93.31 | Mean fitness (Test): 71.60
Generation 4000 | Best fitness (Train): 90.62 | Best fitness in generation (Train): 91.31 | Mean fitness (Train): 92.78 | Mean fitness (Test): 71.93
Running ES algorithms:   0%|                                                                                                                                       | 0/7 [00:00<?, ?it/s][A
running the experiment ... [../../results/BBOBProblem/sphere/Open_ES_500_10000/0]
Generation 100 | Best fitness (Train): 125368.04 | Best fitness in generation (Train): 125368.04 | Mean fitness (Train): 125467.40 | Mean fitness (Test): 125343.09
Generation 200 | Best fitness (Train): 115672.79 | Best fitness in generation (Train): 115672.79 | Mean fitness (Train): 115769.12 | Mean fitness (Test): 115654.14
Generation 300 | Best fitness (Train): 106736.33 | Best fitness in generation (Train): 106736.33 | Mean fitness (Train): 106816.45 | Mean fitness (Test): 106711.16
Generation 400 | Best fitness (Train): 98451.96 | Best fitness in generation (Train): 98451.96 | Mean fitness (Train): 98539.51 | Mean fitness (Test): 98442.17
Generation 500 | Best fitness (Train): 90833.64 | Best fitness in generation (Train): 90833.64 | Mean fitness (Train): 90908.20 | Mean fitness (Test): 90818.85
Generation 600 | Best fitness (Train): 83852.95 | Best fitness in generation (Train): 83852.95 | Mean fitness (Train): 83916.16 | Mean fitness (Test): 83833.55
Generation 700 | Best fitness (Train): 77382.05 | Best fitness in generation (Train): 77382.05 | Mean fitness (Train): 77427.72 | Mean fitness (Test): 77353.30
Generation 800 | Best fitness (Train): 71419.32 | Best fitness in generation (Train): 71419.32 | Mean fitness (Train): 71481.98 | Mean fitness (Test): 71411.54
Generation 900 | Best fitness (Train): 65931.70 | Best fitness in generation (Train): 65931.70 | Mean fitness (Train): 65979.18 | Mean fitness (Test): 65914.13
Generation 1000 | Best fitness (Train): 60884.29 | Best fitness in generation (Train): 60884.29 | Mean fitness (Train): 60928.75 | Mean fitness (Test): 60869.18
Generation 1100 | Best fitness (Train): 56291.86 | Best fitness in generation (Train): 56291.86 | Mean fitness (Train): 56338.41 | Mean fitness (Test): 56284.27
Generation 1200 | Best fitness (Train): 52034.73 | Best fitness in generation (Train): 52034.73 | Mean fitness (Train): 52082.45 | Mean fitness (Test): 52032.45
Generation 1300 | Best fitness (Train): 48184.00 | Best fitness in generation (Train): 48184.00 | Mean fitness (Train): 48223.27 | Mean fitness (Test): 48176.90
Generation 1400 | Best fitness (Train): 44631.84 | Best fitness in generation (Train): 44631.84 | Mean fitness (Train): 44670.39 | Mean fitness (Test): 44628.75
Generation 1500 | Best fitness (Train): 41372.41 | Best fitness in generation (Train): 41372.41 | Mean fitness (Train): 41416.34 | Mean fitness (Test): 41377.73
Generation 1600 | Best fitness (Train): 38403.47 | Best fitness in generation (Train): 38403.47 | Mean fitness (Train): 38434.64 | Mean fitness (Test): 38399.66
Generation 1700 | Best fitness (Train): 35677.62 | Best fitness in generation (Train): 35677.62 | Mean fitness (Train): 35705.68 | Mean fitness (Test): 35672.99
Generation 1800 | Best fitness (Train): 33177.73 | Best fitness in generation (Train): 33177.73 | Mean fitness (Train): 33202.77 | Mean fitness (Test): 33173.01
Generation 1900 | Best fitness (Train): 30882.44 | Best fitness in generation (Train): 30882.44 | Mean fitness (Train): 30906.08 | Mean fitness (Test): 30878.69
Generation 2000 | Best fitness (Train): 28778.88 | Best fitness in generation (Train): 28778.88 | Mean fitness (Train): 28804.95 | Mean fitness (Test): 28779.67
Generation 2100 | Best fitness (Train): 26858.50 | Best fitness in generation (Train): 26858.50 | Mean fitness (Train): 26881.53 | Mean fitness (Test): 26858.50
Generation 2200 | Best fitness (Train): 25081.97 | Best fitness in generation (Train): 25081.97 | Mean fitness (Train): 25102.39 | Mean fitness (Test): 25080.92
Generation 2300 | Best fitness (Train): 23470.22 | Best fitness in generation (Train): 23470.22 | Mean fitness (Train): 23488.12 | Mean fitness (Test): 23468.78
Generation 2400 | Best fitness (Train): 21984.19 | Best fitness in generation (Train): 21984.19 | Mean fitness (Train): 21999.66 | Mean fitness (Test): 21981.56
Generation 2500 | Best fitness (Train): 20619.49 | Best fitness in generation (Train): 20619.49 | Mean fitness (Train): 20636.26 | Mean fitness (Test): 20619.87
Generation 2600 | Best fitness (Train): 19371.04 | Best fitness in generation (Train): 19371.04 | Mean fitness (Train): 19386.21 | Mean fitness (Test): 19371.01
Generation 2700 | Best fitness (Train): 18221.74 | Best fitness in generation (Train): 18221.74 | Mean fitness (Train): 18235.74 | Mean fitness (Test): 18221.90
Generation 2800 | Best fitness (Train): 17170.68 | Best fitness in generation (Train): 17170.68 | Mean fitness (Train): 17184.58 | Mean fitness (Test): 17171.98
Generation 2900 | Best fitness (Train): 16201.20 | Best fitness in generation (Train): 16201.20 | Mean fitness (Train): 16213.77 | Mean fitness (Test): 16202.12
Generation 3000 | Best fitness (Train): 15306.26 | Best fitness in generation (Train): 15306.26 | Mean fitness (Train): 15318.11 | Mean fitness (Test): 15307.28
Generation 3100 | Best fitness (Train): 14487.02 | Best fitness in generation (Train): 14487.02 | Mean fitness (Train): 14495.53 | Mean fitness (Test): 14485.52
Generation 3200 | Best fitness (Train): 13724.59 | Best fitness in generation (Train): 13724.59 | Mean fitness (Train): 13736.77 | Mean fitness (Test): 13727.65
Generation 3300 | Best fitness (Train): 13028.78 | Best fitness in generation (Train): 13028.78 | Mean fitness (Train): 13038.50 | Mean fitness (Test): 13029.98
Generation 3400 | Best fitness (Train): 12384.31 | Best fitness in generation (Train): 12384.31 | Mean fitness (Train): 12393.60 | Mean fitness (Test): 12385.88
Generation 3500 | Best fitness (Train): 11796.94 | Best fitness in generation (Train): 11796.94 | Mean fitness (Train): 11804.91 | Mean fitness (Test): 11797.67
Generation 3600 | Best fitness (Train): 11248.77 | Best fitness in generation (Train): 11248.77 | Mean fitness (Train): 11256.06 | Mean fitness (Test): 11249.36
Generation 3700 | Best fitness (Train): 10743.07 | Best fitness in generation (Train): 10743.07 | Mean fitness (Train): 10749.76 | Mean fitness (Test): 10743.65
Generation 3800 | Best fitness (Train): 10278.29 | Best fitness in generation (Train): 10278.29 | Mean fitness (Train): 10284.48 | Mean fitness (Test): 10278.83
Generation 3900 | Best fitness (Train): 9848.28 | Best fitness in generation (Train): 9848.28 | Mean fitness (Train): 9853.66 | Mean fitness (Test): 9848.37
Generation 4000 | Best fitness (Train): 9446.75 | Best fitness in generation (Train): 9446.75 | Mean fitness (Train): 9453.27 | Mean fitness (Test): 9448.42
running the experiment ... [../../results/BBOBProblem/sphere/Open_ES_500_10000/1]
Generation 100 | Best fitness (Train): 126740.10 | Best fitness in generation (Train): 126740.10 | Mean fitness (Train): 126821.40 | Mean fitness (Test): 126698.61
Generation 200 | Best fitness (Train): 116976.46 | Best fitness in generation (Train): 116976.46 | Mean fitness (Train): 117068.55 | Mean fitness (Test): 116954.67
Generation 300 | Best fitness (Train): 108001.39 | Best fitness in generation (Train): 108001.39 | Mean fitness (Train): 108079.93 | Mean fitness (Test): 107975.22
Generation 400 | Best fitness (Train): 99674.43 | Best fitness in generation (Train): 99674.43 | Mean fitness (Train): 99759.77 | Mean fitness (Test): 99661.02
Generation 500 | Best fitness (Train): 91968.04 | Best fitness in generation (Train): 91968.04 | Mean fitness (Train): 92048.41 | Mean fitness (Test): 91959.05
Generation 600 | Best fitness (Train): 84906.26 | Best fitness in generation (Train): 84906.26 | Mean fitness (Train): 84976.56 | Mean fitness (Test): 84893.64
Generation 700 | Best fitness (Train): 78422.56 | Best fitness in generation (Train): 78422.56 | Mean fitness (Train): 78470.41 | Mean fitness (Test): 78393.75
Generation 800 | Best fitness (Train): 72419.60 | Best fitness in generation (Train): 72419.60 | Mean fitness (Train): 72494.09 | Mean fitness (Test): 72423.34
Generation 900 | Best fitness (Train): 66951.66 | Best fitness in generation (Train): 66951.66 | Mean fitness (Train): 66995.32 | Mean fitness (Test): 66930.51
Generation 1000 | Best fitness (Train): 61891.62 | Best fitness in generation (Train): 61891.62 | Mean fitness (Train): 61938.36 | Mean fitness (Test): 61879.40
Generation 1100 | Best fitness (Train): 57259.56 | Best fitness in generation (Train): 57259.56 | Mean fitness (Train): 57302.28 | Mean fitness (Test): 57247.89
Generation 1200 | Best fitness (Train): 53000.83 | Best fitness in generation (Train): 53000.83 | Mean fitness (Train): 53048.87 | Mean fitness (Test): 52998.89
Generation 1300 | Best fitness (Train): 49121.21 | Best fitness in generation (Train): 49121.21 | Mean fitness (Train): 49157.95 | Mean fitness (Test): 49111.30
Generation 1400 | Best fitness (Train): 45502.00 | Best fitness in generation (Train): 45502.00 | Mean fitness (Train): 45533.52 | Mean fitness (Test): 45491.14
Generation 1500 | Best fitness (Train): 42191.74 | Best fitness in generation (Train): 42191.74 | Mean fitness (Train): 42229.10 | Mean fitness (Test): 42190.14
Generation 1600 | Best fitness (Train): 39183.56 | Best fitness in generation (Train): 39183.56 | Mean fitness (Train): 39217.25 | Mean fitness (Test): 39181.24
Generation 1700 | Best fitness (Train): 36411.32 | Best fitness in generation (Train): 36411.32 | Mean fitness (Train): 36446.21 | Mean fitness (Test): 36413.18
Generation 1800 | Best fitness (Train): 33866.18 | Best fitness in generation (Train): 33866.18 | Mean fitness (Train): 33896.23 | Mean fitness (Test): 33866.10
Generation 1900 | Best fitness (Train): 31552.78 | Best fitness in generation (Train): 31552.78 | Mean fitness (Train): 31576.13 | Mean fitness (Test): 31548.54
Generation 2000 | Best fitness (Train): 29423.05 | Best fitness in generation (Train): 29423.05 | Mean fitness (Train): 29452.40 | Mean fitness (Test): 29427.04
Generation 2100 | Best fitness (Train): 27471.54 | Best fitness in generation (Train): 27471.54 | Mean fitness (Train): 27496.10 | Mean fitness (Test): 27472.82
Generation 2200 | Best fitness (Train): 25695.41 | Best fitness in generation (Train): 25695.41 | Mean fitness (Train): 25716.14 | Mean fitness (Test): 25695.12
Generation 2300 | Best fitness (Train): 24049.32 | Best fitness in generation (Train): 24049.32 | Mean fitness (Train): 24067.83 | Mean fitness (Test): 24048.33
Generation 2400 | Best fitness (Train): 22545.12 | Best fitness in generation (Train): 22545.12 | Mean fitness (Train): 22561.29 | Mean fitness (Test): 22543.29
Generation 2500 | Best fitness (Train): 21144.34 | Best fitness in generation (Train): 21144.34 | Mean fitness (Train): 21166.13 | Mean fitness (Test): 21149.64
Generation 2600 | Best fitness (Train): 19885.47 | Best fitness in generation (Train): 19885.47 | Mean fitness (Train): 19902.56 | Mean fitness (Test): 19887.36
Generation 2700 | Best fitness (Train): 18723.48 | Best fitness in generation (Train): 18723.48 | Mean fitness (Train): 18738.30 | Mean fitness (Test): 18724.30
Generation 2800 | Best fitness (Train): 17651.28 | Best fitness in generation (Train): 17651.28 | Mean fitness (Train): 17666.14 | Mean fitness (Test): 17653.33
Generation 2900 | Best fitness (Train): 16661.23 | Best fitness in generation (Train): 16661.23 | Mean fitness (Train): 16673.64 | Mean fitness (Test): 16661.69
Generation 3000 | Best fitness (Train): 15749.40 | Best fitness in generation (Train): 15749.40 | Mean fitness (Train): 15759.66 | Mean fitness (Test): 15748.75
Generation 3100 | Best fitness (Train): 14919.02 | Best fitness in generation (Train): 14919.02 | Mean fitness (Train): 14927.38 | Mean fitness (Test): 14917.29
Generation 3200 | Best fitness (Train): 14151.21 | Best fitness in generation (Train): 14151.21 | Mean fitness (Train): 14159.24 | Mean fitness (Test): 14150.14
Generation 3300 | Best fitness (Train): 13444.19 | Best fitness in generation (Train): 13444.19 | Mean fitness (Train): 13452.10 | Mean fitness (Test): 13443.57
Generation 3400 | Best fitness (Train): 12792.45 | Best fitness in generation (Train): 12792.45 | Mean fitness (Train): 12801.01 | Mean fitness (Test): 12793.14
Generation 3500 | Best fitness (Train): 12191.21 | Best fitness in generation (Train): 12191.21 | Mean fitness (Train): 12199.38 | Mean fitness (Test): 12192.07
Generation 3600 | Best fitness (Train): 11636.60 | Best fitness in generation (Train): 11636.60 | Mean fitness (Train): 11644.09 | Mean fitness (Test): 11637.34
Generation 3700 | Best fitness (Train): 11117.35 | Best fitness in generation (Train): 11117.35 | Mean fitness (Train): 11127.11 | Mean fitness (Test): 11120.82
Generation 3800 | Best fitness (Train): 10645.22 | Best fitness in generation (Train): 10645.22 | Mean fitness (Train): 10651.67 | Mean fitness (Test): 10645.91
Generation 3900 | Best fitness (Train): 10205.05 | Best fitness in generation (Train): 10205.05 | Mean fitness (Train): 10211.35 | Mean fitness (Test): 10205.96
Generation 4000 | Best fitness (Train): 9798.45 | Best fitness in generation (Train): 9798.45 | Mean fitness (Train): 9803.97 | Mean fitness (Test): 9799.07
running the experiment ... [../../results/BBOBProblem/sphere/Open_ES_500_10000/2]
Generation 100 | Best fitness (Train): 128542.45 | Best fitness in generation (Train): 128542.45 | Mean fitness (Train): 128641.57 | Mean fitness (Test): 128516.41
Generation 200 | Best fitness (Train): 118753.16 | Best fitness in generation (Train): 118753.16 | Mean fitness (Train): 118846.73 | Mean fitness (Test): 118731.70
Generation 300 | Best fitness (Train): 109667.45 | Best fitness in generation (Train): 109667.45 | Mean fitness (Train): 109757.76 | Mean fitness (Test): 109650.80
Generation 400 | Best fitness (Train): 101203.36 | Best fitness in generation (Train): 101203.36 | Mean fitness (Train): 101291.99 | Mean fitness (Test): 101190.48
Generation 500 | Best fitness (Train): 93420.63 | Best fitness in generation (Train): 93420.63 | Mean fitness (Train): 93513.92 | Mean fitness (Test): 93423.27
